<1> Timestamp: 2020.1.3 8:42:29.Connection to SQL server established
<2> Timestamp: 2020.1.3 8:42:30.A sensor node with 49 has opened a new connection
<3> Timestamp: 2020.1.3 8:42:30.A sensor node with 112 has opened a new connection
<4> Timestamp: 2020.1.3 8:42:30.A sensor node with 37 has opened a new connection
<5> Timestamp: 2020.1.3 8:42:30.A sensor node with 21 has opened a new connection
<6> Timestamp: 2020.1.3 8:42:30.A sensor node with 15 has opened a new connection
<5122> Timestamp: 2020.1.3 9:8:6.The sensor node with 49 reports it's too hot(running average temperature=21.541860)
<5123> Timestamp: 2020.1.3 9:8:6.The sensor node with 112 reports it's too hot(running average temperature=24.468690)
<5124> Timestamp: 2020.1.3 9:8:6.The sensor node with 21 reports it's too hot(running average temperature=24.468690)
<5125> Timestamp: 2020.1.3 9:8:6.The sensor node with 37 reports it's too hot(running average temperature=22.968950)
<5126> Timestamp: 2020.1.3 9:8:6.The sensor node with 15 reports it's too hot(running average temperature=22.968950)
<5127> Timestamp: 2020.1.3 9:8:7.The sensor node with 37 reports it's too hot(running average temperature=22.905481)
<5128> Timestamp: 2020.1.3 9:8:7.The sensor node with 15 reports it's too hot(running average temperature=22.905481)
<5129> Timestamp: 2020.1.3 9:8:8.The sensor node with 112 reports it's too hot(running average temperature=24.358539)
<5130> Timestamp: 2020.1.3 9:8:8.The sensor node with 21 reports it's too hot(running average temperature=24.358539)
<5131> Timestamp: 2020.1.3 9:8:8.The sensor node with 37 reports it's too hot(running average temperature=22.910014)
<5132> Timestamp: 2020.1.3 9:8:8.The sensor node with 15 reports it's too hot(running average temperature=22.910014)
<5133> Timestamp: 2020.1.3 9:8:9.The sensor node with 49 reports it's too hot(running average temperature=21.564516)
<5134> Timestamp: 2020.1.3 9:8:9.The sensor node with 37 reports it's too hot(running average temperature=22.924696)
<5135> Timestamp: 2020.1.3 9:8:9.The sensor node with 15 reports it's too hot(running average temperature=22.924696)
<5136> Timestamp: 2020.1.3 9:8:10.The sensor node with 112 reports it's too hot(running average temperature=24.131492)
<5137> Timestamp: 2020.1.3 9:8:10.The sensor node with 21 reports it's too hot(running average temperature=24.131492)
<5138> Timestamp: 2020.1.3 9:8:10.The sensor node with 37 reports it's too hot(running average temperature=23.099478)
<5139> Timestamp: 2020.1.3 9:8:10.The sensor node with 15 reports it's too hot(running average temperature=23.099478)
<5140> Timestamp: 2020.1.3 9:8:11.The sensor node with 37 reports it's too hot(running average temperature=23.212527)
<5141> Timestamp: 2020.1.3 9:8:11.The sensor node with 15 reports it's too hot(running average temperature=23.212527)
<5142> Timestamp: 2020.1.3 9:8:12.The sensor node with 49 reports it's too hot(running average temperature=21.649709)
<5143> Timestamp: 2020.1.3 9:8:12.The sensor node with 112 reports it's too hot(running average temperature=24.035610)
<5144> Timestamp: 2020.1.3 9:8:12.The sensor node with 21 reports it's too hot(running average temperature=24.035610)
<5145> Timestamp: 2020.1.3 9:8:12.The sensor node with 15 reports it's too hot(running average temperature=23.317657)
<5146> Timestamp: 2020.1.3 9:8:12.The sensor node with 37 reports it's too hot(running average temperature=23.317657)
<5147> Timestamp: 2020.1.3 9:8:13.The sensor node with 37 reports it's too hot(running average temperature=23.388071)
<5148> Timestamp: 2020.1.3 9:8:13.The sensor node with 15 reports it's too hot(running average temperature=23.388071)
<5149> Timestamp: 2020.1.3 9:8:14.The sensor node with 112 reports it's too hot(running average temperature=24.152999)
<5150> Timestamp: 2020.1.3 9:8:14.The sensor node with 21 reports it's too hot(running average temperature=24.152999)
<5151> Timestamp: 2020.1.3 9:8:14.The sensor node with 37 reports it's too hot(running average temperature=23.302171)
<5152> Timestamp: 2020.1.3 9:8:14.The sensor node with 15 reports it's too hot(running average temperature=23.302171)
<5153> Timestamp: 2020.1.3 9:8:15.The sensor node with 49 reports it's too hot(running average temperature=21.777932)
<5154> Timestamp: 2020.1.3 9:8:15.The sensor node with 37 reports it's too hot(running average temperature=23.337954)
<5155> Timestamp: 2020.1.3 9:8:15.The sensor node with 15 reports it's too hot(running average temperature=23.337954)
<5156> Timestamp: 2020.1.3 9:8:16.The sensor node with 112 reports it's too hot(running average temperature=24.197876)
<5157> Timestamp: 2020.1.3 9:8:16.The sensor node with 21 reports it's too hot(running average temperature=24.197876)
<5158> Timestamp: 2020.1.3 9:8:16.The sensor node with 37 reports it's too hot(running average temperature=23.481946)
<5159> Timestamp: 2020.1.3 9:8:16.The sensor node with 15 reports it's too hot(running average temperature=23.481946)
<5160> Timestamp: 2020.1.3 9:8:17.The sensor node with 37 reports it's too hot(running average temperature=23.439658)
<5161> Timestamp: 2020.1.3 9:8:17.The sensor node with 15 reports it's too hot(running average temperature=23.439658)
<5162> Timestamp: 2020.1.3 9:8:18.The sensor node with 49 reports it's too hot(running average temperature=21.850477)
<5163> Timestamp: 2020.1.3 9:8:18.The sensor node with 112 reports it's too hot(running average temperature=24.038741)
<5164> Timestamp: 2020.1.3 9:8:18.The sensor node with 21 reports it's too hot(running average temperature=24.038741)
<5165> Timestamp: 2020.1.3 9:8:18.The sensor node with 15 reports it's too hot(running average temperature=23.340374)
<5166> Timestamp: 2020.1.3 9:8:18.The sensor node with 37 reports it's too hot(running average temperature=23.340374)
<5167> Timestamp: 2020.1.3 9:8:19.The sensor node with 15 reports it's too hot(running average temperature=23.399749)
<5168> Timestamp: 2020.1.3 9:8:19.The sensor node with 37 reports it's too hot(running average temperature=23.399749)
<5169> Timestamp: 2020.1.3 9:8:20.The sensor node with 112 reports it's too hot(running average temperature=23.842889)
<5170> Timestamp: 2020.1.3 9:8:20.The sensor node with 21 reports it's too hot(running average temperature=23.842889)
<5171> Timestamp: 2020.1.3 9:8:20.The sensor node with 15 reports it's too hot(running average temperature=23.570328)
<5172> Timestamp: 2020.1.3 9:8:20.The sensor node with 37 reports it's too hot(running average temperature=23.570328)
<5173> Timestamp: 2020.1.3 9:8:21.The sensor node with 49 reports it's too hot(running average temperature=21.769167)
<5174> Timestamp: 2020.1.3 9:8:21.The sensor node with 15 reports it's too hot(running average temperature=23.625684)
<5175> Timestamp: 2020.1.3 9:8:21.The sensor node with 37 reports it's too hot(running average temperature=23.625684)
<5176> Timestamp: 2020.1.3 9:8:22.The sensor node with 112 reports it's too hot(running average temperature=23.634040)
<5177> Timestamp: 2020.1.3 9:8:22.The sensor node with 21 reports it's too hot(running average temperature=23.634040)
<5178> Timestamp: 2020.1.3 9:8:22.The sensor node with 37 reports it's too hot(running average temperature=23.450041)
<5179> Timestamp: 2020.1.3 9:8:22.The sensor node with 15 reports it's too hot(running average temperature=23.450041)
<5180> Timestamp: 2020.1.3 9:8:23.The sensor node with 37 reports it's too hot(running average temperature=23.406857)
<5181> Timestamp: 2020.1.3 9:8:23.The sensor node with 15 reports it's too hot(running average temperature=23.406857)
<5182> Timestamp: 2020.1.3 9:8:24.The sensor node with 49 reports it's too hot(running average temperature=21.732925)
<5183> Timestamp: 2020.1.3 9:8:24.The sensor node with 112 reports it's too hot(running average temperature=23.575897)
<5184> Timestamp: 2020.1.3 9:8:24.The sensor node with 21 reports it's too hot(running average temperature=23.575897)
<5185> Timestamp: 2020.1.3 9:8:24.The sensor node with 37 reports it's too hot(running average temperature=23.441999)
<5186> Timestamp: 2020.1.3 9:8:24.The sensor node with 15 reports it's too hot(running average temperature=23.441999)
<5187> Timestamp: 2020.1.3 9:8:25.The sensor node with 37 reports it's too hot(running average temperature=23.444861)
<5188> Timestamp: 2020.1.3 9:8:25.The sensor node with 15 reports it's too hot(running average temperature=23.444861)
<5189> Timestamp: 2020.1.3 9:8:26.The sensor node with 112 reports it's too hot(running average temperature=23.524651)
<5190> Timestamp: 2020.1.3 9:8:26.The sensor node with 21 reports it's too hot(running average temperature=23.524651)
<5191> Timestamp: 2020.1.3 9:8:26.The sensor node with 37 reports it's too hot(running average temperature=23.437579)
<5192> Timestamp: 2020.1.3 9:8:26.The sensor node with 15 reports it's too hot(running average temperature=23.437579)
<5193> Timestamp: 2020.1.3 9:8:27.The sensor node with 49 reports it's too hot(running average temperature=21.780094)
<5194> Timestamp: 2020.1.3 9:8:27.The sensor node with 37 reports it's too hot(running average temperature=23.462194)
<5195> Timestamp: 2020.1.3 9:8:27.The sensor node with 15 reports it's too hot(running average temperature=23.462194)
<5196> Timestamp: 2020.1.3 9:8:28.The sensor node with 112 reports it's too hot(running average temperature=23.373841)
<5197> Timestamp: 2020.1.3 9:8:28.The sensor node with 21 reports it's too hot(running average temperature=23.373841)
<5198> Timestamp: 2020.1.3 9:8:28.The sensor node with 37 reports it's too hot(running average temperature=23.640358)
<5199> Timestamp: 2020.1.3 9:8:28.The sensor node with 15 reports it's too hot(running average temperature=23.640358)
<5200> Timestamp: 2020.1.3 9:8:29.The sensor node with 37 reports it's too hot(running average temperature=23.810598)
<5201> Timestamp: 2020.1.3 9:8:29.The sensor node with 15 reports it's too hot(running average temperature=23.810598)
<5202> Timestamp: 2020.1.3 9:8:30.The sensor node with 49 reports it's too hot(running average temperature=21.919369)
<5203> Timestamp: 2020.1.3 9:8:30.The sensor node with 112 reports it's too hot(running average temperature=23.207931)
<5204> Timestamp: 2020.1.3 9:8:30.The sensor node with 21 reports it's too hot(running average temperature=23.207931)
<5205> Timestamp: 2020.1.3 9:8:30.The sensor node with 37 reports it's too hot(running average temperature=23.854861)
<5206> Timestamp: 2020.1.3 9:8:30.The sensor node with 15 reports it's too hot(running average temperature=23.854861)
<5207> Timestamp: 2020.1.3 9:8:31.The sensor node with 37 reports it's too hot(running average temperature=23.863501)
<5208> Timestamp: 2020.1.3 9:8:31.The sensor node with 15 reports it's too hot(running average temperature=23.863501)
<5209> Timestamp: 2020.1.3 9:8:32.The sensor node with 112 reports it's too hot(running average temperature=23.057670)
<5210> Timestamp: 2020.1.3 9:8:32.The sensor node with 21 reports it's too hot(running average temperature=23.057670)
<5211> Timestamp: 2020.1.3 9:8:32.The sensor node with 37 reports it's too hot(running average temperature=23.935909)
<5212> Timestamp: 2020.1.3 9:8:32.The sensor node with 15 reports it's too hot(running average temperature=23.935909)
<5213> Timestamp: 2020.1.3 9:8:33.The sensor node with 49 reports it's too hot(running average temperature=22.067280)
<5214> Timestamp: 2020.1.3 9:8:33.The sensor node with 37 reports it's too hot(running average temperature=24.079007)
<5215> Timestamp: 2020.1.3 9:8:33.The sensor node with 15 reports it's too hot(running average temperature=24.079007)
<5216> Timestamp: 2020.1.3 9:8:34.The sensor node with 112 reports it's too hot(running average temperature=23.000692)
<5217> Timestamp: 2020.1.3 9:8:34.The sensor node with 21 reports it's too hot(running average temperature=23.000692)
<5218> Timestamp: 2020.1.3 9:8:34.The sensor node with 37 reports it's too hot(running average temperature=24.255037)
<5219> Timestamp: 2020.1.3 9:8:34.The sensor node with 15 reports it's too hot(running average temperature=24.255037)
<5220> Timestamp: 2020.1.3 9:8:35.The sensor node with 37 reports it's too hot(running average temperature=24.415352)
<5221> Timestamp: 2020.1.3 9:8:35.The sensor node with 15 reports it's too hot(running average temperature=24.415352)
<5222> Timestamp: 2020.1.3 9:8:36.The sensor node with 49 reports it's too hot(running average temperature=22.224701)
<5223> Timestamp: 2020.1.3 9:8:36.The sensor node with 112 reports it's too hot(running average temperature=22.920946)
<5224> Timestamp: 2020.1.3 9:8:36.The sensor node with 21 reports it's too hot(running average temperature=22.920946)
<5225> Timestamp: 2020.1.3 9:8:36.The sensor node with 37 reports it's too hot(running average temperature=24.566518)
<5226> Timestamp: 2020.1.3 9:8:36.The sensor node with 15 reports it's too hot(running average temperature=24.566518)
<5227> Timestamp: 2020.1.3 9:8:37.The sensor node with 37 reports it's too hot(running average temperature=24.534333)
<5228> Timestamp: 2020.1.3 9:8:37.The sensor node with 15 reports it's too hot(running average temperature=24.534333)
<5229> Timestamp: 2020.1.3 9:8:38.The sensor node with 112 reports it's too hot(running average temperature=22.801548)
<5230> Timestamp: 2020.1.3 9:8:38.The sensor node with 21 reports it's too hot(running average temperature=22.801548)
<5231> Timestamp: 2020.1.3 9:8:38.The sensor node with 37 reports it's too hot(running average temperature=24.469679)
<5232> Timestamp: 2020.1.3 9:8:38.The sensor node with 15 reports it's too hot(running average temperature=24.469679)
<5233> Timestamp: 2020.1.3 9:8:39.The sensor node with 49 reports it's too hot(running average temperature=22.368275)
<5234> Timestamp: 2020.1.3 9:8:39.The sensor node with 37 reports it's too hot(running average temperature=24.627184)
<5235> Timestamp: 2020.1.3 9:8:39.The sensor node with 15 reports it's too hot(running average temperature=24.627184)
<5236> Timestamp: 2020.1.3 9:8:40.The sensor node with 112 reports it's too hot(running average temperature=22.675703)
<5237> Timestamp: 2020.1.3 9:8:40.The sensor node with 21 reports it's too hot(running average temperature=22.675703)
<5238> Timestamp: 2020.1.3 9:8:40.The sensor node with 37 reports it's too hot(running average temperature=24.623943)
<5239> Timestamp: 2020.1.3 9:8:40.The sensor node with 15 reports it's too hot(running average temperature=24.623943)
<5240> Timestamp: 2020.1.3 9:8:41.The sensor node with 37 reports it's too hot(running average temperature=24.569894)
<5241> Timestamp: 2020.1.3 9:8:41.The sensor node with 15 reports it's too hot(running average temperature=24.569894)
<5242> Timestamp: 2020.1.3 9:8:42.The sensor node with 49 reports it's too hot(running average temperature=22.492509)
<5243> Timestamp: 2020.1.3 9:8:42.The sensor node with 21 reports it's too hot(running average temperature=22.660470)
<5244> Timestamp: 2020.1.3 9:8:42.The sensor node with 112 reports it's too hot(running average temperature=22.660470)
